Plan_mes;mes;nro_cliente
96018;2;4353
96810;2;4355
96078;2;4354
96420;2;4357
96208;2;4358
96038;2;4356
97117;2;4359
96385;2;4360
96092;2;4361
96810;2;4362
95645;2;4364
96409;2;4363
96133;2;4366
96133;2;4365
96810;2;4367
96385;2;4368
96327;2;4369
96208;2;4371
96385;2;4372
96420;2;4370
94497;2;4373
96411;2;4375
96722;2;4374
96078;2;4379
96119;2;4378
96018;2;4376
96910;2;4377
96890;2;4380
96092;2;4382
96440;2;4381
93618;2;4383
95599;2;4384
97034;2;4385
96234;2;4386
96119;2;4387
96400;2;4411
96327;2;4388
95645;2;4412
96133;2;4415
96327;2;4414
96385;2;4417
96413;2;4416
96770;2;4413
96385;2;4422
95982;2;4420
96874;2;4421
97120;2;4423
96133;2;4424
97017;2;4418
96078;2;4419
96007;2;4425
96262;2;4426
97034;2;4427
96910;2;4428
94458;2;4430
94410;2;4432
95712;2;4431
96770;2;4429
95982;2;4434
95982;2;4435
96018;2;4433
96874;2;4436
96119;2;4441
96119;2;4442
96793;2;4443
96895;2;4439
96440;2;4438
96133;2;4437
96767;2;4440
96078;2;4444
96409;2;4445
94567;2;4446
96208;2;4447
96890;2;4448
96776;2;4449
96308;2;4452
96327;2;4450
96874;2;4451
96188;2;4454
97002;2;4453
96440;2;4455
95599;2;4457
95729;2;4456
96208;2;4460
96119;2;4459
96121;2;4458
96121;2;4461
96308;2;4462
95982;2;4463
96878;2;4479
96385;2;4480
96910;2;4482
96133;2;4481
94562;2;4485
96385;2;4484
95645;2;4483
96385;2;4487
96890;2;4488
96410;2;4486
96385;2;4489
96865;2;4490
96078;2;4491
97120;2;4492
94458;2;4494
96770;2;4493
96022;2;4496
96043;2;4495
95744;2;4499
96262;2;4497
95683;2;4498
96234;2;4500
96890;2;4501
96119;2;4502
95400;2;4504
96890;2;4503
96874;2;4505
96409;2;4506
96865;2;4507
96440;2;4508
96910;2;4509
94497;2;4510
96157;2;4512
96007;2;4511
96133;2;4514
95408;2;4515
96208;2;4518
96133;2;4519
96922;2;4517
95596;2;4516
96092;2;4513
96385;2;4521
95729;2;4520
96865;2;4523
96400;2;4524
96188;2;4522
96385;2;4525
96332;2;4526
96308;2;4527
96890;2;4528
96810;2;4529
95982;2;4530
96092;2;4559
95040;2;4560
96327;2;4561
96119;2;4563
94402;2;4562
96007;2;4564
96385;2;4565
96262;2;4567
96262;2;4569
96865;2;4568
96262;2;4566
95645;2;4570
96922;2;4571
96078;2;4574
96385;2;4575
96890;2;4573
96208;2;4576
97002;2;4572
96970;2;4578
96874;2;4577
96022;2;4579
96133;2;4580
96865;2;4583
97017;2;4582
96133;2;4585
96411;2;4581
96007;2;4587
96121;2;4586
96767;2;4588
96865;2;4584
93720;2;4589
96133;2;4590
96385;2;4591
96133;2;4595
96409;2;4592
96038;2;4596
96308;2;4597
96078;2;4593
96420;2;4599
96022;2;4600
96208;2;4598
96890;2;4594
96385;2;4606
95420;2;4605
97120;2;4604
96119;2;4607
96806;2;4609
96332;2;4601
95599;2;4602
96078;2;4603
96327;2;4608
95982;2;4612
96234;2;4613
97034;2;4611
96018;2;4610
96741;2;4615
96054;2;4614
96400;2;4616
96385;2;4617
95645;2;4619
96092;2;4621
96385;2;4624
96737;2;4622
96890;2;4651
96092;2;4620
96806;2;4623
94402;2;4618
95645;2;4653
93561;2;4654
94458;2;4652
96865;2;4655
96865;2;4657
96385;2;4656
96385;2;4658
96865;2;4659
95784;2;4661
95683;2;4660
96865;2;4662
96413;2;4663
96208;2;4666
96874;2;4667
96327;2;4669
93618;2;4670
95744;2;4668
96208;2;4671
96327;2;4664
96262;2;4675
96208;2;4678
96078;2;4665
96385;2;4673
95599;2;4672
96874;2;4674
96970;2;4677
96737;2;4676
96844;2;4679
96262;2;4680
97120;2;4682
96385;2;4681
96440;2;4683
96385;2;4684
97120;2;4689
97120;2;4691
96413;2;4690
96874;2;4688
96865;2;4687
96327;2;4692
96385;2;4686
96054;2;4685
93618;2;4693
96865;2;4694
96007;2;4699
96327;2;4697
94410;2;4698
96874;2;4696
95400;2;4695
96859;2;4700
97120;2;4707
96411;2;4706
96715;2;4705
96890;2;4701
95645;2;4702
96262;2;4703
96865;2;4704
96133;2;4731
96737;2;4732
96970;2;4730
95683;2;4734
96910;2;4733
96327;2;4736
96119;2;4735
96133;2;4738
95982;2;4737
95982;2;4739
96895;2;4743
97034;2;4740
96188;2;4744
96078;2;4745
96121;2;4741
96385;2;4742
96022;2;4747
95982;2;4746
96865;2;4748
96133;2;4749
95599;2;4750
96133;2;4753
97120;2;4751
96078;2;4754
97120;2;4752
96409;2;4755
95408;2;4756
97017;2;4757
96890;2;4761
96865;2;4762
96327;2;4759
95982;2;4758
95400;2;4760
96092;2;4763
97120;2;4767
96767;2;4765
95982;2;4766
96385;2;4768
96327;2;4764
95729;2;4769
96262;2;4771
95729;2;4770
96890;2;4772
95645;2;4773
96874;2;4774
95982;2;4775
94497;2;4778
95559;2;4781
96208;2;4779
96332;2;4777
96770;2;4783
95712;2;4776
96793;2;4780
97120;2;4782
96410;2;4785
96385;2;4784
96327;2;4786
93618;2;4811
96385;2;4812
96234;2;4815
96308;2;4813
95456;2;4814
96133;2;4816
96208;2;4818
96806;2;4819
96327;2;4817
97120;2;4820
96092;2;4821
96874;2;4822
96385;2;4824
96327;2;4823
93618;2;4826
96262;2;4825
96262;2;4827
96262;2;4828
96078;2;4829
96054;2;4865
96078;2;4864
96715;2;4863
96420;2;4866
96119;2;4868
96970;2;4867
96793;2;4869
96327;2;4871
93618;2;4872
97120;2;4870
96308;2;4873
96722;2;4875
96022;2;4874
96910;2;4876
96890;2;4878
96420;2;4877
93720;2;4880
95408;2;4879
96022;2;4881
96133;2;4884
96411;2;4883
95729;2;4882
95645;2;4885
96332;2;4886
96722;2;4887
96865;2;4888
95595;2;4890
96078;2;4889
96262;2;4913
96810;2;4914
96208;2;4912
96385;2;4916
96910;2;4915
97120;2;4921
96327;2;4920
96262;2;4917
94497;2;4918
96715;2;4923
96922;2;4919
93608;2;4924
96844;2;4926
96078;2;4922
96810;2;4925
96737;2;4927
96018;2;4929
96022;2;4928
96327;2;4932
96874;2;4933
96413;2;4930
96133;2;4934
95744;2;4931
95570;2;4936
96874;2;4935
95982;2;4937
96078;2;4938
96262;2;4939
93720;2;4940
96078;2;4944
96188;2;4943
96770;2;4942
95471;2;4941
96922;2;4945
96022;2;4946
96308;2;4947
96308;2;4948
96420;2;4950
96400;2;4951
96767;2;4954
96413;2;4953
95982;2;4955
93648;2;4949
96895;2;4952
96385;2;4958
96741;2;4959
96092;2;4960
96208;2;4956
93720;2;4957
95729;2;4961
96078;2;5011
96411;2;5009
95982;2;5012
96078;2;5013
97120;2;5010
96262;2;5014
96970;2;5016
94497;2;5017
96078;2;5015
96413;2;5020
95570;2;5018
96022;2;5019
97240;2;5022
97060;2;5025
95744;2;5021
96078;2;5024
96890;2;5027
96409;2;5028
95570;2;5026
95456;2;5023
96420;2;5031
96121;2;5029
96262;2;5032
93845;2;5030
94041;2;5033
95599;2;5034
96385;2;5035
96874;2;5037
96874;2;5041
96133;2;5039
97017;2;5040
96411;2;5036
96420;2;5042
97017;2;5038
96770;2;5043
95350;2;5044
96308;2;5045
96327;2;5046
96007;2;5048
96327;2;5047
96385;2;5050
95729;2;5049
96406;2;5051
96018;2;5052
96133;2;5053
95733;2;5054
96090;2;5055
96133;2;5056
97120;2;5060
96865;2;5057
96262;2;5061
96767;2;5062
96078;2;5063
96327;2;5058
95400;2;5066
94410;2;5064
96793;2;5065
96385;2;5059
96410;2;5113
96078;2;5116
96234;2;5117
96910;2;5114
96327;2;5115
96715;2;5118
95982;2;5119
96385;2;5120
96406;2;5121
96916;2;5122
95712;2;5124
95683;2;5123
96890;2;5125
96018;2;5126
96890;2;5127
96327;2;5132
96007;2;5128
96262;2;5129
96092;2;5130
96786;2;5131
96133;2;5133
96698;2;5134
96406;2;5135
97034;2;5138
96078;2;5136
96770;2;5137
97120;2;5139
96022;2;5140
96308;2;5141
96786;2;5144
95420;2;5145
96874;2;5143
96793;2;5146
96385;2;5147
96133;2;5148
96018;2;5142
96327;2;5149
96767;2;5151
96133;2;5150
96767;2;5153
96385;2;5155
96922;2;5152
96385;2;5154
96121;2;5157
96007;2;5158
96133;2;5156
93401;2;5159
96910;2;5160
97120;2;5162
96385;2;5164
96385;2;5163
96910;2;5161
96018;2;5165
96078;2;5166
96133;2;5201
97120;2;5203
96234;2;5204
96262;2;5202
96018;2;5205
96385;2;5206
96916;2;5208
93521;2;5207
95645;2;5210
96133;2;5211
96262;2;5209
96786;2;5215
96119;2;5216
96776;2;5212
96262;2;5217
96916;2;5214
96119;2;5213
95683;2;5218
96119;2;5219
96970;2;5221
95400;2;5220
95744;2;5222
96385;2;5223
94459;2;5224
96054;2;5225
96262;2;5228
96133;2;5226
96018;2;5227
96054;2;5229
95982;2;5230
96133;2;5232
96890;2;5231
96890;2;5233
96119;2;5234
96188;2;5236
96844;2;5238
96327;2;5235
96865;2;5237
95599;2;5241
96133;2;5243
96890;2;5242
96806;2;5240
96078;2;5239
95419;2;5245
96865;2;5244
96078;2;5246
96874;2;5247
95712;2;5250
94468;2;5251
96890;2;5252
96234;2;5253
97017;2;5256
96385;2;5248
96018;2;5257
93521;2;5258
96327;2;5254
96865;2;5255
94465;2;5259
96715;2;5261
93417;2;5260
95599;2;5249
96890;2;5262
96262;2;5263
96970;2;5265
96327;2;5266
96793;2;5264
97120;2;5268
95683;2;5267
96910;2;5269
94410;2;5270
96440;2;5307
96327;2;5310
96385;2;5308
96440;2;5309
96409;2;5311
96385;2;5313
96327;2;5315
96262;2;5314
94458;2;5312
96874;2;5316
96119;2;5317
93618;2;5318
96385;2;5321
95733;2;5322
96874;2;5319
97120;2;5320
95595;2;5326
96133;2;5324
96895;2;5325
93618;2;5323
96420;2;5327
96092;2;5329
95500;2;5331
95712;2;5333
96121;2;5328
96133;2;5335
96385;2;5334
96054;2;5330
96018;2;5336
96385;2;5337
96208;2;5332
96890;2;5338
96410;2;5339
94410;2;5341
96133;2;5343
96890;2;5340
96890;2;5344
96078;2;5346
96078;2;5342
96890;2;5347
96308;2;5345
96767;2;5351
96865;2;5349
94562;2;5350
95400;2;5355
97120;2;5352
96262;2;5354
95982;2;5353
96078;2;5356
96922;2;5357
96922;2;5412
96859;2;5413
96007;2;5415
96440;2;5414
96806;2;5417
96078;2;5416
96385;2;5348
97034;2;5418
96890;2;5419
96385;2;5421
96440;2;5420
95599;2;5422
96385;2;5423
96922;2;5425
96078;2;5426
96133;2;5428
96188;2;5427
96865;2;5424
96007;2;5430
96440;2;5431
97017;2;5432
96262;2;5429
94380;2;5433
96078;2;5435
96078;2;5436
96078;2;5439
96007;2;5434
95599;2;5440
96133;2;5437
94458;2;5441
96054;2;5442
96385;2;5443
96895;2;5438
96133;2;5444
96400;2;5445
96022;2;5446
95599;2;5447
96440;2;5448
96385;2;5449
94485;2;5453
96133;2;5456
96234;2;5451
96332;2;5450
96234;2;5452
96385;2;5454
96910;2;5457
96188;2;5458
96865;2;5455
96007;2;5459
96121;2;5461
96865;2;5460
95599;2;5502
95774;2;5503
96890;2;5505
96385;2;5504
96910;2;5507
96007;2;5506
96262;2;5508
96890;2;5510
96410;2;5509
96007;2;5511
96741;2;5512
96262;2;5514
96400;2;5513
96078;2;5515
93720;2;5516
96054;2;5517
96078;2;5521
95408;2;5518
96922;2;5520
96262;2;5519
96409;2;3998
97120;2;3999
96018;2;4094
96262;2;4093
95456;2;4092
96119;2;4095
96133;2;4097
96385;2;4096
96400;2;4098
96922;2;4099
96385;2;4151
96385;2;4152
96308;2;4153
95599;2;4210
96385;2;4209
93561;2;4212
93847;2;4211
96385;2;4213
96327;2;4258
93561;2;4259
96385;2;4263
96410;2;4261
97002;2;4260
96078;2;4264
96715;2;4265
96874;2;4262
96208;2;4266
96208;2;4267
96133;2;4344
96411;2;4345
93720;2;4346
96018;2;4401
95982;2;4402
95982;2;4403
96018;2;4404
95733;2;4405
95982;2;4406
96234;2;4410
96385;2;4407
96409;2;4408
96007;2;4409
96409;2;4475
96092;2;4474
96022;2;4478
96810;2;4477
96078;2;4476
94497;2;4556
96874;2;4557
96054;2;4558
97060;2;4644
95419;2;4645
96078;2;4646
96413;2;4647
96078;2;4648
96409;2;4650
96119;2;4649
96722;2;4723
96018;2;4722
95599;2;4724
96385;2;4725
96409;2;4726
96385;2;4727
96078;2;4728
96890;2;4729
96910;2;4799
95744;2;4800
97120;2;4801
96308;2;4803
96385;2;4802
96234;2;4804
96910;2;4806
96262;2;4805
95559;2;4807
96022;2;4808
96308;2;4809
96722;2;4810
96440;2;4849
96874;2;4850
96133;2;4851
96262;2;4852
96262;2;4854
96890;2;4853
96078;2;4855
96922;2;4857
96327;2;4856
96385;2;4860
94366;2;4858
96859;2;4859
96910;2;4861
96262;2;4862
93618;2;4902
93845;2;4903
96385;2;4900
96890;2;4901
95456;2;4904
95744;2;4905
96385;2;4906
96188;2;4907
96890;2;4908
96022;2;4909
96133;2;4911
96385;2;4989
96410;2;4990
95645;2;4991
96327;2;4992
96038;2;4993
96078;2;4994
96092;2;4995
96385;2;4910
94516;2;4996
96385;2;4998
96922;2;4997
96022;2;4999
97120;2;5001
95456;2;5000
95456;2;5002
95419;2;5004
96308;2;5005
96385;2;5003
95596;2;5007
95780;2;5006
95744;2;5090
96890;2;5091
96806;2;5093
96895;2;5092
96810;2;5094
96737;2;5095
95408;2;5096
96133;2;5008
94410;2;5097
96308;2;5098
96327;2;5100
95729;2;5099
96208;2;5101
96385;2;5102
96970;2;5104
96022;2;5105
96208;2;5106
96806;2;5109
96208;2;5108
96133;2;5107
96208;2;5103
96786;2;5111
96262;2;5112
96078;2;5110
96874;2;5183
96078;2;5182
96385;2;5184
95744;2;5185
93720;2;5186
96910;2;5187
96844;2;5188
96022;2;5190
96916;2;5189
96054;2;5191
96385;2;5192
96874;2;5193
96385;2;5194
96078;2;5195
96018;2;5196
95380;2;5198
96406;2;5199
94402;2;5197
96078;2;5200
96737;2;5287
96385;2;5288
96385;2;5289
96188;2;5290
95471;2;5292
96890;2;5285
96078;2;5291
96776;2;5286
96385;2;5293
96970;2;5295
96208;2;5294
96327;2;5299
93618;2;5298
96806;2;5296
96970;2;5300
96262;2;5297
96890;2;5301
96262;2;5303
96806;2;5304
94402;2;5302
96262;2;5305
96890;2;5306
96327;2;5385
96078;2;5387
95456;2;5386
95670;2;5389
95400;2;5388
96327;2;5390
96844;2;5391
96410;2;5392
95599;2;5393
94485;2;5396
95456;2;5394
94497;2;5397
96022;2;5398
95420;2;5395
96133;2;5399
96234;2;5400
96078;2;5401
95599;2;5402
96910;2;5405
96890;2;5407
96410;2;5403
96078;2;5404
96133;2;5406
96022;2;5408
96776;2;5409
94510;2;5411
95420;2;5410
96308;2;5478
96054;2;5479
93521;2;5480
96910;2;5481
96767;2;5482
96409;2;5483
95982;2;5484
96420;2;5485
96420;2;5486
96890;2;5487
96119;2;5488
96890;2;5489
96385;2;5490
96385;2;5491
96385;2;5492
96054;2;5493
96385;2;5496
96133;2;5495
95729;2;5494
95419;2;5497
96385;2;5498
95733;2;5499
96922;2;5500
96385;2;5501
96874;2;5619
96890;2;5617
96157;2;5620
95599;2;5623
96910;2;5626
95559;2;5624
96409;2;5621
96308;2;5622
96119;2;5625
96385;2;5628
96420;2;5627
96385;2;5618
96385;2;5616
96874;2;5629
96741;2;5630
96910;2;5631
95420;2;5632
96410;2;5633
96018;2;5634
96007;2;5635
96121;2;5636
96910;2;5637
96078;2;5639
96722;2;5640
95599;2;5641
97220;2;5638
96890;2;5642
95599;2;5644
96078;2;5646
96054;2;5645
96018;2;5643
96133;2;5650
96922;2;5648
95570;2;5649
96090;2;5647
96385;2;5651
96400;2;5652
96910;2;5656
95733;2;5654
96810;2;5655
95570;2;5657
97120;2;5659
95599;2;5658
95599;2;5660
96262;2;5661
96385;2;5662
96385;2;5663
96262;2;5664
95599;2;5666
96007;2;5665
96770;2;5667
96262;2;5668
96413;2;5669
96859;2;5670
96922;2;5672
96018;2;5674
96810;2;5653
96440;2;5673
96722;2;5675
95419;2;5677
96890;2;5678
96807;2;5676
96400;2;5671
95599;2;5794
96910;2;5798
96078;2;5799
96910;2;5802
96308;2;5800
95611;2;5801
96262;2;5796
96133;2;5795
96078;2;5797
96420;2;5804
96078;2;5806
96385;2;5803
96022;2;5808
96874;2;5809
96262;2;5805
96910;2;5812
96922;2;5810
96420;2;5811
96262;2;5813
95419;2;5814
96890;2;5807
96410;2;5816
96092;2;5815
95456;2;5818
97002;2;5819
96411;2;5817
96722;2;5820
96092;2;5821
96234;2;5822
96092;2;5824
96092;2;5825
95733;2;5829
96133;2;5827
96910;2;5828
96018;2;5826
96910;2;5830
94455;2;5823
96385;2;5832
96078;2;5833
96092;2;5834
97002;2;5836
95419;2;5837
96385;2;5831
95774;2;5835
96385;2;5839
96413;2;5838
97002;2;5840
96910;2;5842
96910;2;5841
96910;2;5844
96078;2;5845
96007;2;5853
96409;2;5852
96054;2;5855
96018;2;5856
96409;2;5854
97034;2;5843
96054;2;5846
96327;2;5848
94478;2;5847
96345;2;5951
96078;2;5952
96308;2;5953
95982;2;5954
95599;2;5955
96234;2;5850
96078;2;5851
96420;2;5849
96385;2;5956
96078;2;5950
96385;2;5959
96121;2;5960
95599;2;5962
96844;2;5963
94690;2;5961
96308;2;5964
96411;2;5965
96078;2;5957
95559;2;5967
96910;2;5958
96133;2;5966
95419;2;5969
96916;2;5971
96078;2;5970
96262;2;5968
96385;2;5973
96007;2;5972
96420;2;5975
96385;2;5976
96262;2;5974
96262;2;5977
96890;2;5978
96308;2;5982
96121;2;5980
95389;2;5981
95408;2;5979
96910;2;5985
96262;2;5986
95982;2;5984
97120;2;5983
96413;2;5990
96018;2;5991
96767;2;5987
96262;2;5994
93608;2;5995
96440;2;5993
95599;2;5992
96234;2;5988
96385;2;5989
96385;2;5998
96121;2;5999
97060;2;6000
96770;2;5997
95599;2;6004
96007;2;6003
96741;2;6005
95599;2;6001
96741;2;6002
95599;2;6006
96234;2;6007
96385;2;6008
96865;2;6010
96890;2;6012
96420;2;5996
96810;2;6011
96385;2;6015
96234;2;6009
95667;2;6016
96078;2;6014
96410;2;6013
96910;2;6111
95599;2;6112
96308;2;6113
96078;2;6115
96234;2;6114
96234;2;6118
96121;2;6117
96409;2;6116
94465;2;6119
95350;2;6121
96916;2;6122
96234;2;6123
96910;2;6124
96385;2;6125
96385;2;6126
96411;2;6120
96385;2;6127
96385;2;6128
96890;2;6129
96806;2;6130
96722;2;6131
95744;2;6132
96078;2;6137
96078;2;6138
96121;2;6135
96385;2;6139
96078;2;6136
96385;2;6143
96262;2;6140
96007;2;6141
95667;2;6142
96262;2;6133
95982;2;6134
96262;2;6144
96121;2;6145
96078;2;6147
96043;2;6148
96327;2;6146
96078;2;6153
96308;2;6154
96234;2;6149
96078;2;6151
96007;2;6152
96332;2;6150
96420;2;6156
96385;2;6157
96874;2;6159
96865;2;6158
96121;2;6266
96133;2;6267
96078;2;6268
96078;2;6270
96308;2;6271
96890;2;6269
95982;2;6272
96054;2;6155
96385;2;6273
93631;2;6275
96054;2;6274
96262;2;6276
96078;2;6277
96121;2;6278
96078;2;6279
96409;2;6280
96385;2;6281
95599;2;6283
96385;2;6284
96385;2;6282
96308;2;6285
96121;2;6286
96262;2;6287
96385;2;6290
96385;2;6288
96890;2;6289
96022;2;6291
96722;2;6293
96262;2;6292
96741;2;6294
95456;2;6295
97117;2;6296
96308;2;6297
95744;2;6300
96767;2;6299
96234;2;6298
96133;2;6301
96054;2;6302
96844;2;6303
96262;2;6304
96890;2;6305
95559;2;6306
96865;2;6308
96385;2;6311
96411;2;6310
96807;2;6309
96022;2;6312
95774;2;6315
96262;2;6307
96413;2;6316
96910;2;6396
96332;2;6397
95599;2;6313
94515;2;6314
96054;2;6399
96234;2;6398
96385;2;6401
96440;2;6402
96385;2;6403
96078;2;6404
97240;2;6405
96078;2;6406
96793;2;6408
95667;2;6409
95733;2;6407
96022;2;6411
96262;2;6410
96078;2;6415
97034;2;6414
96807;2;6413
96262;2;6416
95599;2;6417
96022;2;6400
96806;2;6412
96865;2;6418
96741;2;6419
96890;2;6420
95599;2;6422
96078;2;6423
97060;2;6421
96922;2;6424
96806;2;6425
96411;2;6426
96385;2;6428
96385;2;6427
96385;2;6429
96262;2;6430
96078;2;6432
96078;2;6434
96385;2;6431
96121;2;6433
97002;2;6523
95599;2;6435
95733;2;6524
96078;2;6525
96413;2;6527
96133;2;6528
96910;2;6526
96874;2;6530
96022;2;6531
95744;2;6532
96385;2;6533
96332;2;6534
96890;2;6535
96890;2;6536
94468;2;6537
96078;2;6538
96078;2;6529
96078;2;6539
96741;2;6540
96133;2;6543
96121;2;6544
96411;2;6545
96054;2;6546
96133;2;6541
96859;2;6542
94465;2;6547
96776;2;6548
96262;2;6550
96385;2;6549
96420;2;6551
96890;2;6552
96890;2;6553
96018;2;6554
96078;2;6555
95982;2;6556
96133;2;6557
96874;2;6558
96916;2;6559
96133;2;6563
96733;2;6562
96078;2;6564
95420;2;6561
96234;2;6560
96890;2;6567
96308;2;6568
96133;2;6569
96133;2;6570
96890;2;6571
96874;2;6573
96890;2;6574
96910;2;6576
96308;2;6577
96385;2;6572
96890;2;6566
95456;2;6565
96890;2;6578
94569;2;6579
96722;2;6675
96385;2;6676
96385;2;6677
96910;2;6679
95599;2;6678
96385;2;6680
96078;2;6681
95751;2;6682
95599;2;6684
96133;2;6686
96262;2;6575
96308;2;6685
96018;2;6687
96262;2;6683
96890;2;6688
96922;2;6689
96262;2;6690
96385;2;6691
97017;2;6692
95712;2;6694
96262;2;6693
94410;2;6695
96890;2;6696
96308;2;6697
96133;2;6698
96133;2;6699
96018;2;6700
96413;2;6701
94458;2;6702
96121;2;6703
96385;2;6706
96916;2;6705
95744;2;6704
96385;2;6707
96078;2;6708
97034;2;6709
96133;2;6711
96078;2;6712
95683;2;6713
96410;2;6714
96054;2;6715
96385;2;6717
96895;2;6716
96910;2;6718
96385;2;6719
96410;2;6710
96078;2;6723
96121;2;6721
96308;2;6722
96092;2;6726
96859;2;6727
96890;2;6724
96890;2;6725
97060;2;6729
96874;2;6730
96308;2;6731
96092;2;6732
96910;2;6733
96385;2;6720
96385;2;6736
95744;2;6737
96078;2;6734
96400;2;6735
96390;2;6739
94410;2;6740
96865;2;6741
93648;2;6742
96234;2;6743
96332;2;6745
96411;2;6744
96737;2;6746
96054;2;6748
96308;2;6747
97034;2;6738
96722;2;6847
95712;2;6848
96895;2;6728
95611;2;6849
95784;2;6850
96022;2;6852
96385;2;6851
96715;2;6853
96411;2;6854
95471;2;6855
96078;2;6856
96022;2;6858
96133;2;6857
96308;2;6861
96078;2;6860
95420;2;6859
96018;2;6862
95599;2;6863
96385;2;6864
96910;2;6865
96078;2;6866
96722;2;6867
96385;2;6868
96910;2;6869
96890;2;6870
96859;2;6871
95683;2;6874
96054;2;6873
96078;2;6875
96910;2;6876
96910;2;6877
96385;2;6878
96420;2;6845
96018;2;6846
96133;2;6880
96038;2;6879
96890;2;6881
96890;2;6882
96400;2;6883
96133;2;6872
97002;2;6884
96054;2;6885
96121;2;6886
93720;2;6887
96133;2;6889
97002;2;6888
95559;2;6890
96420;2;6891
96022;2;6893
96874;2;6892
96234;2;6894
96865;2;6895
96385;2;6897
96385;2;6896
96022;2;6898
96078;2;6899
96859;2;6900
96234;2;6999
96133;2;7002
96133;2;7003
96308;2;7001
95645;2;7000
96806;2;7004
96741;2;7005
96078;2;7007
96385;2;7006
97117;2;7008
96133;2;7010
96874;2;7012
95420;2;7011
94041;2;7013
95982;2;7014
96890;2;7015
95683;2;7016
97034;2;7017
96776;2;7018
96133;2;7009
96874;2;7020
96133;2;7021
93608;2;7023
96440;2;7022
96385;2;7024
96411;2;7019
96078;2;7025
96133;2;7027
96865;2;7026
97120;2;7028
96262;2;7029
96308;2;7031
95599;2;7030
96385;2;7032
96078;2;7033
96874;2;7035
95982;2;7034
96874;2;7038
96890;2;7036
96420;2;7037
97002;2;7039
96385;2;7044
96007;2;7042
96092;2;7043
96054;2;7045
96874;2;7048
96400;2;7047
96390;2;7046
96133;2;7050
96262;2;7051
96327;2;7052
96133;2;7053
96078;2;7040
96844;2;7041
96133;2;7049
96018;2;7058
96078;2;7057
96890;2;7056
96715;2;7059
96262;2;7054
96054;2;7055
96413;2;7061
96874;2;7062
96121;2;7063
96874;2;7060
96890;2;7064
96054;2;7067
96895;2;7066
96722;2;7065
96078;2;7068
96385;2;7071
95683;2;7072
96121;2;7073
96385;2;7074
96054;2;7076
96133;2;7075
96121;2;7077
96922;2;7078
96133;2;7079
96770;2;7080
95712;2;7070
96844;2;7081
96018;2;7082
96910;2;7069
96895;2;7084
96411;2;7083
96874;2;7085
96133;2;7086
96922;2;7087
96018;2;7090
96895;2;7088
96078;2;7089
96922;2;7174
96895;2;7175
96078;2;7176
96776;2;7177
96922;2;7178
96844;2;7091
96385;2;7183
96413;2;7184
96420;2;7185
96910;2;7187
96865;2;7188
96895;2;7186
96078;2;7182
96308;2;7181
96018;2;7180
96078;2;7189
96007;2;7191
96385;2;7192
96121;2;7194
96807;2;7193
96910;2;7190
96874;2;7196
95744;2;7195
96385;2;7197
94366;2;7200
96022;2;7201
96092;2;7202
96440;2;7198
96308;2;7207
96018;2;7205
96890;2;7208
95599;2;7206
96385;2;7209
96022;2;7210
96910;2;7211
95712;2;7214
96345;2;7203
97017;2;7199
96385;2;7217
96234;2;7215
96910;2;7204
95420;2;7216
95744;2;7179
96262;2;7220
96262;2;7222
96133;2;7223
96722;2;7221
95599;2;7218
96234;2;7219
96410;2;7227
95667;2;7226
96865;2;7228
96133;2;7229
95599;2;7230
96385;2;7212
96733;2;7213
96922;2;7231
96054;2;7232
96234;2;7233
96895;2;7234
96385;2;7235
96121;2;7237
96133;2;7236
96385;2;7224
96078;2;7225
95982;2;7238
96890;2;7239
96420;2;7241
96234;2;7242
96411;2;7240
96874;2;7244
96385;2;7243
95422;2;7245
96018;2;7246
96806;2;7247
94458;2;7248
96874;2;7249
96413;2;7250
96188;2;7252
96022;2;7253
95559;2;7251
95744;2;7258
95982;2;7259
96722;2;7260
95559;2;7261
96874;2;7262
96018;2;7264
96890;2;7265
95982;2;7263
95712;2;7255
96910;2;7254
96018;2;7266
96807;2;7257
94497;2;7256
96385;2;7267
95408;2;7268
95570;2;7269
96385;2;7270
96922;2;7272
96413;2;7273
95982;2;7274
96385;2;7271
96890;2;7275
96400;2;7392
96133;2;7393
96910;2;7394
96859;2;7395
96910;2;7391
95599;2;7398
96440;2;7399
96385;2;7400
96133;2;7405
96922;2;7402
96411;2;7401
96413;2;7404
94410;2;7403
96910;2;7396
96865;2;7397
96385;2;7413
96133;2;7412
96078;2;7414
96022;2;7415
96119;2;7406
96262;2;7416
95599;2;7417
97017;2;7418
96737;2;7419
96133;2;7411
96874;2;7408
96133;2;7409
97017;2;7410
96413;2;7407
96385;2;7421
96119;2;7420
96890;2;7424
96308;2;7425
96385;2;7427
96018;2;7426
96385;2;7428
96874;2;7422
96054;2;7423
96385;2;7433
93720;2;7431
96308;2;7429
96262;2;7430
